section,date,t,return,h_mean,h_q05,h_q95,vol_mean,vol_q05,vol_q95,ess,parameter,post_mean,post_std,ci_low,ci_high
filtered,2015-10-20,468.0,-0.00056318,-4.8785672728215115,-5.640190501463721,-4.111234861592567,0.08722331269218057,0.05960026546965799,0.1280137715268648,948.7242028211226,,,,,
filtered,2015-10-21,469.0,0.00932198,-4.8477957190163075,-5.612642246808884,-4.049080010566064,0.08857568811726368,0.060426887041073914,0.13205457362513826,947.8973330824908,,,,,
filtered,2015-10-22,470.0,0.00966479,-4.865045661722322,-5.662634610027518,-4.095421179519325,0.08781501047170027,0.058935166921238416,0.12902996822749155,946.7134026247571,,,,,
filtered,2015-10-23,471.0,0.01337337,-4.862599271241951,-5.6632308268095635,-4.059858834060508,0.08792249109601903,0.05891760047193593,0.13134479152677045,945.2372523774393,,,,,
filtered,2015-10-26,472.0,-0.00364356,-4.866304897170382,-5.6575411321220805,-4.016928368196437,0.08775973798676541,0.05908545069206141,0.1341946147085341,941.5535049310879,,,,,
filtered,2015-10-27,473.0,-0.03285365,-4.853228284744305,-5.599891692195107,-4.052357693531808,0.08833541796204647,0.060813355816585916,0.13183833435122252,957.6888789111728,,,,,
filtered,2015-10-28,474.0,-0.0419181,-4.856396493621434,-5.586139561289254,-3.9934739535983406,0.08819559620973849,0.061232953368485527,0.1357776066690526,965.5878055004854,,,,,
filtered,2015-10-29,475.0,0.00501028,-4.854605130712554,-5.528602292786509,-4.0173627476850635,0.08827462675744129,0.06302012580441527,0.13416547217932115,946.3788004762,,,,,
filtered,2015-10-30,476.0,-0.01218796,-4.8634981900793814,-5.534477384644856,-4.039463296843415,0.08788298238372555,0.06283527293023383,0.13269106816040283,950.1836910467387,,,,,
filtered,2015-11-02,477.0,0.01441732,-4.851906107963865,-5.494135178682159,-4.0466796357851536,0.08839383478852178,0.06411559907604637,0.13221315900630626,954.075846325859,,,,,
filtered,2015-11-03,478.0,0.02277594,-4.815497303451181,-5.438248787743464,-4.0604961167092295,0.09001772786912132,0.06593246002507795,0.13130294631561126,960.0305020272466,,,,,
filtered,2015-11-04,479.0,0.00439683,-4.798878055819081,-5.449583080965554,-4.03781765834079,0.09076885780598308,0.06555986787206496,0.13280029385610256,954.9902956184692,,,,,
filtered,2015-11-05,480.0,0.00175252,-4.795075526707821,-5.496728162462427,-4.064719592686661,0.09094159757805254,0.0640325275842071,0.13102596145850187,952.5993795849514,,,,,
filtered,2015-11-06,481.0,-0.00084545,-4.775135735980899,-5.518615857941116,-4.031607246665603,0.09185281059151217,0.06333558591960758,0.13321330701739195,950.8756584262229,,,,,
filtered,2015-11-09,482.0,-0.01393384,-4.747527909429617,-5.436354984087916,-4.004161482287428,0.09312953041492916,0.06599492115959955,0.13505397830744822,955.6785857982397,,,,,
filtered,2015-11-10,483.0,-0.00733255,-4.778198070852403,-5.544925701623911,-4.011152298524899,0.09171227617736803,0.0625078674593729,0.134582733611274,948.9971851010348,,,,,
filtered,2015-11-11,484.0,0.00067682,-4.76195891092106,-5.552785984227406,-4.021124218876705,0.09245997272074687,0.06226268482457743,0.13391337953417679,949.4759263912631,,,,,
filtered,2015-11-12,485.0,-0.00083702,-4.7751701896242125,-5.672758631059841,-3.962142080731878,0.09185122827315464,0.05863759028995364,0.13792143874768067,939.3487766878866,,,,,
filtered,2015-11-13,486.0,0.00699891,-4.798773353850167,-5.655192820648619,-3.9828414918166426,0.09077360976943118,0.05915486695772709,0.13650135387497553,936.8488311899674,,,,,
filtered,2015-11-16,487.0,-0.0103584,-4.799886697320209,-5.635526233523381,-3.95104506597916,0.09072309272859563,0.05973942347787842,0.1386888238200764,934.6603154403169,,,,,
filtered,2015-11-17,488.0,-0.00421593,-4.838390923410223,-5.66971804133996,-3.9602289318016997,0.08899318709227054,0.058726804515851896,0.13805343399575198,932.6534494037609,,,,,
filtered,2015-11-18,489.0,0.0047658,-4.865955370529985,-5.689530250896951,-3.926491157343872,0.08777507651022233,0.058147922603294835,0.14040199491824862,929.1738422402447,,,,,
filtered,2015-11-19,490.0,-0.01556819,-4.866547088977776,-5.726466531117378,-3.9582573731068744,0.08774911128542368,0.057083894176939945,0.13818959131933714,934.7062714404054,,,,,
filtered,2015-11-20,491.0,0.00804186,-4.899426363117474,-5.861444182064448,-3.9193551537406672,0.08631834064114374,0.05335849454047556,0.14090384425633168,926.8595155513713,,,,,
filtered,2015-11-23,492.0,0.00710993,-4.914396400169236,-5.830903755333679,-3.9953730410029302,0.0856746582548309,0.054179542975116894,0.1356487410891597,930.3364400138546,,,,,
filtered,2015-11-24,493.0,0.00358089,-4.963014627784741,-5.871010707590296,-4.025705476450907,0.083617093349191,0.05310387627894253,0.1336069847443713,927.4407334536672,,,,,
filtered,2015-11-25,494.0,-0.00440951,-5.022023210304601,-5.870219533914415,-4.114511936525924,0.08118606944006149,0.05312488762907486,0.12780418791815576,929.5060146399759,,,,,
filtered,2015-11-26,495.0,0.01554332,-5.034693884310734,-5.873698759558446,-4.135928235293272,0.08067335415713804,0.05303255123146392,0.12644294279729854,934.5486487485161,,,,,
filtered,2015-11-27,496.0,0.01541134,-5.02159415024512,-5.795348277437853,-4.099243044326554,0.08120348815830526,0.055151345376597875,0.12878363611713425,934.909913209841,,,,,
filtered,2015-11-30,497.0,0.00432454,-5.052377156330916,-5.943759952259255,-4.140084824257909,0.07996321375169281,0.051206951937245226,0.12618043001088203,929.1951748469961,,,,,
filtered,2015-12-01,498.0,0.00174697,-5.062039647493244,-5.894884184754612,-4.108907666592069,0.0795778235356022,0.05247375745384085,0.12816281472774235,928.9752094746523,,,,,
filtered,2015-12-02,499.0,0.01019949,-5.084804201130217,-5.9032569117053155,-4.163477457912216,0.07867718211809235,0.052254542409306354,0.124713181154897,933.952761956343,,,,,
forecast,,500.0,,-9.156772722137658,-10.004072979361514,-8.307817939108789,0.010271457354493542,0.00672423920218333,0.015702914144473615,,,,,,
forecast,,501.0,,-9.153433208269169,-10.030329685407443,-8.281667469811653,0.010288622518473633,0.006636537962178019,0.015909581599972068,,,,,,
forecast,,502.0,,-9.150025021713711,-10.036952693659256,-8.24567057705652,0.010306170238173592,0.006614597387536391,0.016198521788537465,,,,,,
forecast,,503.0,,-9.147816961826562,-10.055845387168722,-8.212560452524585,0.010317554842035517,0.006552407801616015,0.016468921390814205,,,,,,
forecast,,504.0,,-9.144708797122636,-10.09873620618662,-8.199866654330933,0.010333601637722279,0.006413384764107818,0.01657378038584189,,,,,,
forecast,,505.0,,-9.13429685002781,-10.131585574148101,-8.156908315393268,0.010387538369279848,0.006308907299512032,0.016933622140047566,,,,,,
forecast,,506.0,,-9.13211323109329,-10.16213117519922,-8.145476093672933,0.010398885775488496,0.006213284688052127,0.017030693773263574,,,,,,
forecast,,507.0,,-9.126441834083668,-10.17087115712045,-8.071493775141448,0.010428415729569087,0.006186191930797208,0.01767247583019435,,,,,,
forecast,,508.0,,-9.126918158226461,-10.210322889429488,-8.016299754757188,0.010425932372210052,0.0060653596158609605,0.018166975295566164,,,,,,
forecast,,509.0,,-9.123816247347992,-10.255035582889477,-8.022878458680289,0.010442115074813225,0.005931264852825294,0.018107315893919246,,,,,,
forecast,,510.0,,-9.119765968647327,-10.250522098410986,-7.9783670167742935,0.010463283239959483,0.005944665303745378,0.01851482514941323,,,,,,
forecast,,511.0,,-9.115748307057748,-10.288682445868343,-7.947053409685639,0.010484323331462953,0.0058323152942668,0.018806989339807557,,,,,,
forecast,,512.0,,-9.115515151913627,-10.311840925811557,-7.949167572916976,0.010485545639667112,0.00576517100601472,0.018787119321096373,,,,,,
forecast,,513.0,,-9.114022945161185,-10.333671494759852,-7.911171686641549,0.010493371859892,0.005702584719397466,0.019147447858743075,,,,,,
forecast,,514.0,,-9.111062588526949,-10.330520420029215,-7.86961370244807,0.010508915422176501,0.005711576436234674,0.01954947491998903,,,,,,
forecast,,515.0,,-9.106550672671588,-10.36977600149003,-7.836185632996203,0.010532649855109487,0.005600563839161033,0.019878971460369377,,,,,,
forecast,,516.0,,-9.093905009950827,-10.36239138022074,-7.829278573376459,0.010599457006528354,0.00562128108429986,0.01994774276441949,,,,,,
forecast,,517.0,,-9.085412396143296,-10.412571373718029,-7.788173614254917,0.010644561249447067,0.005481997775637993,0.020361960358679505,,,,,,
forecast,,518.0,,-9.075743564807352,-10.404855678676002,-7.733698871090717,0.010696146073903694,0.00550318733392908,0.020924188691984934,,,,,,
forecast,,519.0,,-9.071352723955105,-10.436361722123701,-7.735036297637291,0.010719654407370624,0.005417174761980594,0.02091020108664377,,,,,,
forecast,,520.0,,-9.069857793398628,-10.475307337721278,-7.731069251717828,0.010727669972139833,0.005312707594620435,0.020951718111966285,,,,,,
forecast,,521.0,,-9.067817880482751,-10.461767283134499,-7.6923642360955595,0.01073861731036165,0.005348796794631952,0.02136113524672,,,,,,
forecast,,522.0,,-9.059404979568345,-10.490357108561907,-7.634227574758665,0.010783883911166942,0.005272880115240827,0.021991180609616037,,,,,,
forecast,,523.0,,-9.053045525309289,-10.501684751838098,-7.638318389256454,0.010818228293345805,0.005243099877336627,0.021946245660187186,,,,,,
forecast,,524.0,,-9.049993056962652,-10.51374034366417,-7.575807997703703,0.010834752049414935,0.005211590602469139,0.022643011926974724,,,,,,
forecast,,525.0,,-9.04241903891747,-10.509131308668604,-7.553587888235744,0.010875861144309962,0.005223614653700594,0.02289597966950972,,,,,,
forecast,,526.0,,-9.038945158544854,-10.524261479088139,-7.53495841987372,0.010894768280120716,0.0051842466625999836,0.023110246001689514,,,,,,
forecast,,527.0,,-9.042892075415523,-10.558824350226446,-7.515088107326116,0.010873289108854111,0.00509542513024017,0.023340994269249033,,,,,,
forecast,,528.0,,-9.043389356440748,-10.547529315604649,-7.524472382771497,0.010870585904753252,0.005124283042949814,0.02323173164764927,,,,,,
forecast,,529.0,,-9.039895766859667,-10.58046133016276,-7.519419800334391,0.01088959118190881,0.00504059743576697,0.023290495963937074,,,,,,
parameters,,,,,,,,,,,mu,-0.5750163106662332,0.15472695865633151,-0.8462864174363618,-0.373353590868174
parameters,,,,,,,,,,,phi,0.9994516600186989,0.00036028488786616806,0.9986328282676367,0.9999265939072048
parameters,,,,,,,,,,,sigma,0.15028278972655845,0.008013146801135587,0.13457158209493425,0.16140786399353663
